id,Price,Address,zip,status,mls,Subdivision,Year Built,Bedrooms,Bathrooms,Approx SQFT,CrimeRate
1969,340000,6021 N 36TH DR,85019,Closed,6367127,BETHANY ROSE VILLA,1961,3,2,1411,2.5
1970,340000,1419 E HATCHER RD,85020,Closed,6266076,Unknown,1949,3,2,1628,2.1
1971,365000,5007 W SHERIDAN ST,85035,Closed,6363413,BRAEWOOD ESTATES NO. 4 AMD,1975,4,2,1298,3.3
1972,740000,34 E BOCA RATON RD,85022,Closed,6354750,HILLCREST,1973,3,3,2965,2.6
1973,680000,6702 N 16TH DR,85015,Closed,6370453,MARYLAND GARDENS 2 LOTS 82-152,1962,4,3,1712,5.5
1974,653000,2222 N 37TH PL,85008,Closed,6365576,ALVARADO MANORS 1-16,1973,4,1.75,2166,4.5
1975,1100000,13422 N 58TH PL,85254,Closed,6373293,THUNDERBIRD DESERT ESTATES,1978,5,3,2549,1.1
1976,321000,6604 S 5TH AVE,85041,Closed,6340329,SOUTHLAND UNIT 3,1941,3,1.5,1385,4.5
1977,425000,5194 W Shaw Butte DR,85304,Closed,6339255,LA PALOMA,2004,4,2.5,1756,0.2
1978,375100,6605 W POLK ST,85043,Closed,6373541,NorthGlen,2005,4,2.5,1598,3.2
1979,570000,3430 E VIRGINIA AVE,85008,Closed,6370914,TABER TRACT,1955,4,2,1361,4.5
1980,305000,3037 W CORONADO RD,85009,Closed,6367696,PALOMAS PARK AMD BLK 5-8,1951,4,2,1196,4.0
1981,523500,5250 W ROYAL PALM RD,85302,Closed,6373504,NORTHERN PALMS 4,1976,4,2,1833,0.0
1982,300000,2204 E SANDRA TER,85022,Closed,6376311,PARADISE ESTATES,1971,3,1,1241,2.6
1983,520000,3820 E WALTANN LN,85032,Closed,6366502,SILVERTREE 1,1984,3,2,1608,3.2
1984,300000,3508 W HADLEY ST,85009,Closed,6362329,WESTWARD HOMES,1954,3,2,1500,4.0
1985,420000,7531 N 60TH AVE,85301,Closed,6355649,ALSOBROOK PLACE 2,1950,3,2,1973,0.0
1986,640000,212 W SEMINOLE DR,85023,Closed,6292734,MOON VALLEY ESTATES,1967,4,2,2065,3.4
1987,571500,1538 W 6TH ST,85281,Closed,6369824,LINDON PARK 9,1960,4,3,2252,0.0
1988,665000,2808 E AVALON DR,85016,Closed,6370243,MOUNTAIN VIEW PARK PLAT 2 BLKS 3-7,1949,3,2,1881,3.2
1989,395000,5002 W EARLL DR,85031,Closed,6367138,"MARYVALE TERRACE 12 LTS 5002-5014, TR B",1958,4,3,1665,2.4
1990,398000,3231 W YUCCA ST,85029,Closed,6332677,KNOELL NORTH UNIT 3,1969,3,1.75,1428,3.3
1991,435000,1525 W HELENA DR,85023,Closed,6326404,TURF VIEW MANOR,1970,3,2,1729,3.4
1992,862500,301 W CORONADO RD,85003,Closed,6339850,NORTH KENILWORTH,1956,3,2,1954,1.1
1993,685000,10610 N 35TH ST,85028,Closed,6375144,PARADISE VALLEY PALMS UNIT 3,1973,3,2,1715,0.6
1994,378000,3718 W WETHERSFIELD RD,85029,Closed,6346346,SWEETWATER SUBDIVISION UNIT 3,1971,3,2,1328,3.3
1995,485000,6911 S 21ST LN,85041,Closed,6348384,MOUNTAIN VISTA,2004,4,2,2484,4.5
1996,655000,2514 N 11TH ST,85006,Closed,6309730,FOWLER TRACT LOTS 1-96,2000,3,3,1891,1.9
1997,636000,1542 E SAN JUAN AVE,85014,Closed,6357032,NIXON SQUARE,1952,3,2,1486,1.9
1998,685000,119 E MCKINLEY ST,85281,Closed,6370366,PAPAGO PARKWAY 6,1960,4,2,1710,0.0
1999,478000,2919 W REDFIELD RD,85053,Closed,6355047,KNOELL ROYAL OAKS UNIT 7 LOT 1061-1145,1977,3,2,1870,1.5
2000,720000,4206 E EARLL DR,85018,Closed,6363802,LEROY VISTA,1951,3,1,1407,2.2
2001,431500,3219 S EDWARD DR,85282,Closed,6365501,PETERSON PARK PLAT 3-B,1970,3,2,1176,0.0
2002,701000,8253 E GLENROSA AVE,85251,Closed,6373460,SCOTTSDALE ESTATES 9 LOTS 1184-1350,1959,4,2,1654,0.0
2003,374990,5819 S 13th AVE,85041,Closed,6360529,SUNLAND RANCH,2022,3,2,1125,4.5
2004,352500,5756 W CORTEZ ST,85304,Closed,6348001,WARRANTEED WEST,1974,3,1.75,1040,0.2
2005,745000,2243 W SOUTH MOUNTAIN AVE,85041,Closed,6255133,N/A,1975,3,2,2283,4.5
2006,488000,2544 W COOLIDGE ST,85017,Closed,6348400,MEETS & BOUNDS,1954,6,4,2115,4.1
2007,411000,3424 W SHUMWAY FARM RD,85041,Closed,6371660,SILVERSTONE ESTATES,2004,3,2,1842,4.5
2008,440000,9229 N 74TH DR,85345,Closed,6356508,PARK VIEW WEST UNIT 3,1979,3,2,1543,0.0
2009,470000,5348 W EVA ST,85302,Closed,6370522,OLIVE WEST 4,1972,4,2,1985,0.0
2010,410000,9053 N 53RD AVE,85302,Closed,6338185,GOLDWATER GLEN,1974,4,2,2485,0.0
2011,720000,4349 E EVANS DR,85032,Closed,6369843,COVEY,1983,3,2,1501,3.2
2012,435000,5510 W CAROL AVE,85302,Closed,6364711,BRAEMAR ESTATES 2,1972,4,2,1463,0.0
2013,382000,8244 W EARLL DR,85033,Closed,6349244,MARYVALE TERRACE 30 TR A,1968,3,2,1304,3.0
2014,390000,5032 N 65TH AVE,85301,Closed,6328805,MARYVALE TERRACE 20 LOTS 6944-6948,1959,4,2,2433,0.0
2015,560000,14433 N 37TH ST,85032,Closed,6365125,PARADISE VALLEY OASIS NO. 7,1974,3,2,1685,3.2
2016,368000,5026 W CYPRESS ST,85035,Closed,6365269,WEDGEWOOD PARK UNIT 2,1964,4,2,1521,3.3
2017,570111,525 W PALM LN,85003,Closed,6368435,NORTH KENILWORTH,1930,2,1,1046,1.1
2018,461000,7119 S 25TH DR,85041,Closed,6366208,MESQUITE GROVES,2004,3,2,1632,4.5
2019,445000,2108 W GEORGIA AVE,85015,Closed,6350636,CAMELBACK VISTA,2021,4,2.5,1655,5.5
2020,389000,7608 W INDIANOLA AVE,85033,Closed,6361240,MARYVALE TERRACE 28 LOTS 11349-11374 & TR B,1961,4,2,1410,3.0
2021,715000,541 E TAM OSHANTER DR,85022,Closed,6364794,HILLCREST 7,1977,3,2,2119,2.6
2022,280000,3202 W HOLLY ST,85009,Closed,6370369,NORTHWEST HOMESITES BLK 13,1948,2,1,851,4.0
2023,360000,3029 W MONTEBELLO AVE,85017,Closed,6377279,"MARYVALE PARK 2 AMD LOTS 243-415, & TR C",1952,3,1,1092,4.1
2024,295000,14424 N 37TH PL,85032,Closed,6367339,PARADISE VALLEY OASIS NO 7,1974,3,2,1064,3.2
2025,375000,1922 W HOLLY ST,85009,Closed,6356944,VILLA VERDE PLAT B,1930,2,1,1322,4.0
2026,351000,5101 W CATALINA DR,85031,Closed,6364960,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1958,4,2,1733,2.4
2027,700000,8031 W MONTEBELLO AVE,85303,Closed,6336794,Unknown,1990,3,2,2002,0.0
2028,360000,3801 N 47Th DR,85031,Closed,6365895,Maryvale Terrace,1956,3,2,1116,2.4
2029,450000,2340 E TURNEY AVE,85016,Closed,6369647,CAVALIER VILLA 1,1953,3,1,988,3.2
2030,425000,2013 W TRACY LN,85023,Closed,6370483,TURF VILLAGE 2 AMD,1997,3,2,1561,3.4
2031,293000,39 W RIVERSIDE ST,85041,Closed,6330228,"CENTRAL GARDENS 14-53, 80-94",1947,2,1,920,4.5
2032,521500,6409 N 13TH AVE,85013,Closed,6384274,Palo Verde Greens,2000,3,2,1836,2.0
2033,560000,407 E ANGELA DR,85022,Closed,6373011,DESERT BELL ESTATES 2,1980,3,2,1808,2.6
2034,358000,3609 W BELMONT AVE,85051,Closed,6365320,HEALY'S DUTCHTOWN 3 LOTS 166-225 INCL,1961,3,2,1176,4.3
2035,340000,3108 N 79TH AVE,85033,Closed,6337713,Laurelwood,1978,3,2,1343,3.0
2036,835000,1436 E PEDRO RD,85042,Closed,6370153,Montana Vista 2,2017,3,2.5,2693,2.9
2037,340000,8721 N 35TH DR,85051,Closed,6362149,WISHING WELL VILLAGE 2 LOTS 137-172,1961,3,2,1183,4.3
2038,623000,3401 E LAZY LN,85028,Closed,6371303,SHER-RENEE HEIGHTS,1961,3,2,1820,0.6
2039,400000,4147 W LOMA LN,85051,Closed,6325342,STARDUST SKIES 8,1968,4,1.75,2103,4.3
2040,1100000,1436 E RANCHO DR,85014,Closed,6376793,MAYFAIR MANOR,1951,4,2,2028,1.9
2041,850000,3929 E MERCER LN,85028,Closed,6366166,CAVALIER ESTATES AMENDED,1962,3,3,2085,0.6
2042,530000,3852 E MARCONI AVE,85032,Closed,6373686,TATUM PARK WEST LOT 1-93 TR A-D,1987,3,2,1548,3.2
2043,465000,7002 W CAMERON DR,85345,Closed,6371727,PIONEER VILLAGE UNIT 2,1983,3,2,1440,0.0
2044,403000,6110 W SOLANO DR S,85301,Closed,6366250,MARYVALE TERRACE 20-A LTS 7490-7494,1959,4,2,1765,0.0
2045,855000,316 W Montecito AVE,85013,Closed,6361733,TURNEY SQUARE,1950,3,2,1782,2.0
2046,535000,5178 N 74TH LN,85303,Closed,6367604,CHAPARRAL COUNTRY 3 LOT 1-78 TR A,1994,4,2,1963,0.0
2047,595000,6821 S 30TH DR,85041,Closed,6349414,LAVEEN VILLAGE AMD,2004,5,3.5,3763,4.5
2048,375000,7809 W Palm LN,85035,Closed,6354381,VINSANTO,2015,3,3,1768,3.3
2049,180000,2930 W LARKSPUR DR,85029,Closed,6367797,WESTOWN 3,1960,3,2,1481,3.3
2050,415000,3410 E EVERETT DR,85032,Closed,6370009,PARADISE VALLEY OASIS NO 10,1977,3,2,1142,3.2
2051,410000,1217 E INDIANOLA AVE,85014,Closed,6346270,LONGVIEW CIRCLE AMD,1952,2,1,1163,1.9
2052,320000,2618 W SAN MIGUEL AVE,85017,Closed,6370929,BERKLEY SQUARE,1949,2,1,1020,4.1
2053,950000,1002 W CLAREMONT ST,85013,Closed,6368312,VILLA NOVENA AMENDED,1981,4,2,2838,2.0
2054,1075000,8242 E ROMA AVE,85251,Closed,6377686,SCOTTSDALE ESTATES 9 LOTS 1184-1350,1959,3,2,1534,0.0
2055,400000,2919 W ACOMA DR,85053,Closed,6384535,KNOELL ROYAL OAKS UNIT 6,1976,3,2,1614,1.5
2056,370000,2726 E BROADWAY RD,85040,Closed,6367071,NORTH BROADWAY ESTATES 1 LOTS 141-159,2006,3,2,1544,2.8
2057,572000,3014 N 15TH AVE,85015,Closed,6363634,NORTH ENCANTO PARK,1942,3,2,1706,5.5
2058,525000,3240 E OAK ST,85008,Closed,6356932,DALTON PARK 4,1952,5,3,1815,4.5
2059,415000,1519 W HELENA DR,85023,Closed,6376480,TURF VIEW MANOR,1960,3,2,1500,3.4
2060,335000,4316 W KEIM DR,85301,Closed,6360876,WEST PLAZA 15,1964,3,2,1549,0.0
2061,1050000,8508 E HIGHLAND AVE,85251,Closed,6364471,SCOTTSDALE ESTATES 14 LOTS 1687-1844,1960,3,2,1800,0.0
2062,490000,14241 N 37TH WAY,85032,Closed,6373673,PARADISE VALLEY OASIS NO. 7,1974,3,2,1440,3.2
2063,335000,4509 N 27TH DR,85017,Closed,6361338,NORTHWEST VILLAGE 1,1952,3,2,1210,4.1
2064,526000,755 W Coolidge ST,85013,Closed,6349566,INCOME ACRES,1946,3,2,1339,2.0
2065,510500,7507 E POLK ST,85257,Closed,6365780,New Papago,1961,2,2,1137,#N/A
2066,425000,2102 W BERRIDGE LN,85015,Closed,6369111,MELROSE VALLEY ESTATES 1,1958,4,2,1796,5.5
2067,395000,6213 N 36TH AVE,85019,Closed,6368496,"WEST PLAZA 8 LOT 971-1004, 1051-1185",1958,3,2,1282,2.5
2068,290000,3731 E TAYLOR ST,85008,Closed,6370946,GATEWAY PARK,1940,2,1,651,4.5
2069,459900,12802 N 50TH LN,85304,Closed,6366406,PARKWOOD SUBDIVISION UNIT NO. 11,1979,3,2,1645,0.2
2070,1300000,5821 N 81ST ST,85250,Closed,6362402,PARK SCOTTSDALE 18,1972,4,3,1832,#N/A
2071,900000,4536 E BECK LN,85032,Closed,6366367,GREENBRIER EAST UNIT 14 LOT 1-68,1988,4,2,2211,3.2
2072,450000,13025 N 36TH ST,85032,Closed,6364273,PARADISE VALLEY OASIS NO. 6 AMD LOTS 827 THRU 1252,1972,3,1.75,1420,3.2
2073,850000,7128 N 15TH ST,85020,Closed,6366671,NORTHWOOD ESTATES,1967,4,2,2292,2.1
2074,700000,2127 W ALLEN ST,85041,Closed,6368586,SILVA MOUNTAIN UNIT 3 PARCEL 9,2019,5,3.5,2867,4.5
2075,310000,4721 W NICOLET AVE,85301,Closed,6340503,NICOLET PLACE,1950,2,1,896,0.0
2076,415000,1832 W SAINT ANNE AVE,85041,Closed,6363508,VINEYARD PARK,2003,3,2,1347,4.5
2077,495000,8312 S 23RD PL,85042,Closed,6371124,SAHUARO VISTA ESTATES,2004,4,2,1672,2.9
2078,718000,2823 E TURQUOISE DR,85028,Closed,6362196,PARADISE VALLEY OASIS 1-A,1962,3,2,1608,0.6
2079,371500,1831 N 68TH AVE,85035,Closed,6360927,MARYVALE TERRACE NO. 41,1977,4,2,1576,3.3
2080,1200000,6025 E CHARTER OAK RD,85254,Closed,6371090,AVANT 1 UNIT 2,1972,4,3,2767,1.1
2081,403700,8844 N 40TH AVE,85051,Closed,6371054,NEWCASTLE HOMES 4,1961,4,2,1480,4.3
2082,490000,3017 W SAHUARO DR,85029,Closed,6375816,SUNSET NORTH UNIT,1971,4,2,2143,3.3
2083,350000,7159 W WILSHIRE DR,85035,Closed,6366490,SKYVIEW NORTH UNIT 4,1972,3,2,1140,3.3
2084,680000,1322 E COLTER ST,85014,Closed,6364119,SHERWOOD VILLAGE,1954,4,1.5,1539,1.9
2085,390000,1439 E MOBILE LN,85040,Closed,6371215,RIDGEFIELD,2004,4,2.5,1600,2.8
2086,358000,3416 W Turney AVE,85017,Closed,6370839,Lynnhaven,1954,3,1.75,1412,4.1
2087,445000,11426 N 43RD DR,85304,Closed,6348844,CONTINENTAL NORTH,1971,3,1.75,1598,0.2
2088,368000,6044 S 5TH AVE,85041,Closed,6353915,SOUTHLAND UNIT 2,1947,3,2,1334,4.5
2089,457900,7008 N 11TH WAY,85020,Closed,6372298,PALM TERRACE 3,1952,3,2,1479,2.1
2090,395000,3102 W WINDROSE DR,85029,Closed,6354474,"WESTOWN 4 LOT 373-502, TRS A & B",1960,3,2,1352,3.3
2091,410000,7419 W HATCHER RD,85345,Closed,6371419,PARK VIEW WEST,1980,3,1.75,1420,0.0
2092,420000,4738 W MERCER LN,85304,Closed,6363446,VILLA CONTESSA,1973,3,2,1616,0.2
2093,435000,5514 W GARDEN DR,85304,Closed,6365933,MARLBOROUGH COUNTRY METRO UNIT 4,1983,3,2,1145,0.2
2094,360000,3001 W SELDON LN,85051,Closed,6368884,ALTA VISTA 6,1954,3,2,1376,4.3
2095,700000,2817 E CHERYL DR,85028,Closed,6361089,PARADISE VALLEY OASIS 1-A,1962,4,2,2206,0.6
2096,450000,2384 W Le Marche AVE,85023,Closed,6365809,Ponderosa Homes North Unit Four,1978,3,2,1680,3.4
2097,360000,5619 W GARDENIA AVE,85301,Closed,6368064,"CATLIN COURT BLK 13-15, 18-20",1930,3,2,1470,0.0
2098,391000,6418 W SAGUARO DR,85304,Closed,6367695,MONTARA,1983,3,2,1231,0.2
2099,405000,11 W MISSION LN,85021,Closed,6366951,NORTH CENTRAL HEIGHTS A BLKS 1-6,1947,3,2,1370,2.8
2100,386000,4438 W PARADISE DR,85304,Closed,6376241,HORIZONS WEST,1978,4,2,1879,0.2
2101,470000,13848 N 40TH AVE,85053,Closed,6365704,NEWCASTLE ESTATES,1975,3,2,1893,1.5
2102,830000,122 E TIERRA BUENA LN,85022,Closed,6365988,SANDAHL HOMES UNIT 2,1979,4,2,2476,2.6
2103,451000,5740 W CHOLLA ST,85304,Closed,6342031,WARRANTEED WEST,1978,4,2,1633,0.2
2104,575000,13002 N 23RD PL,85022,Closed,6367237,SHADOW MOUNTAIN UNIT 1,1983,3,2,1749,2.6
2105,412000,9402 S 1ST DR,85041,Closed,6368819,LA MIRADA DOS,1981,3,2,1321,4.5
2106,376000,3527 W HAZELWOOD ST,85019,Closed,6360851,PARK WEST 1,1954,4,2,1681,2.5
2107,480000,5147 W ECHO LN,85302,Closed,6363259,NORTHERN PALMS 4,1979,4,2,2239,0.0
2108,428000,3102 N 28TH ST,85016,Closed,6367203,PHOENIX HOMESTEADS TR 2,1949,3,1,898,3.2
2109,505000,2823 N 42ND WAY,85008,Closed,6326378,EDGEMONT ESTATES,1981,2,2,1362,4.5
2110,126000,1120 S 3RD AVE,85003,Closed,6363380,"MONTGOMERY ADD AMD BLKS 75, 83, 84, 91, 99-102",1921,1,1,660,1.1
2111,400000,3809 W FRIER DR,85051,Closed,6363888,HEALY'S DUTCHTOWN 4 LOTS 226-303,1967,4,2,1773,4.3
2112,460000,15802 N 23RD DR,85023,Closed,6343370,PONDEROSA HOMES NORTH UNIT 2,1973,4,2,1863,3.4
2113,810000,7025 E BELLEVIEW ST,85257,Closed,6362645,PAPAGO PARKWAY 3,1959,3,2,1600,#N/A
2114,520000,7715 S 23RD LN,85041,Closed,6349553,SILVA MOUNTAIN UNIT 1,2014,4,3,2522,4.5
2115,395000,7116 N 31ST DR,85051,Closed,6356016,THE VILLAGE NORTH MCR 274,1985,3,2.5,2009,4.3
2116,260000,1617 W YUMA ST,85007,Closed,6369982,None,1946,2,1,754,1.6
2117,630000,2214 E CHANUTE PASS,85040,Closed,6362315,COPPER LEAF DEVELOPMENT UNIT 1,2005,4,3,3772,2.8
2118,545000,7917 S 24TH WAY,85042,Closed,6365543,MOUNTAIN TRAILS EAST,2017,4,2,1902,2.9
2119,494500,5403 W BOWKER ST,85339,Closed,6364538,RIVER WALK VILLAGES PHASE 2B,2006,3,2,2240,2.0
2120,400000,2638 S 63RD DR,85043,Closed,6372399,PARK AT TERRALEA,2002,3,2,1589,3.2
2121,420000,3807 W COLUMBINE DR,85029,Closed,6332395,SWEETWATER SUBDIVISION UNIT 3,1971,4,3,1632,3.3
2122,430500,3214 W Voltaire AVE,85029,Closed,6366763,SURREY HEIGHTS 1,1961,4,2,1715,3.3
2123,380000,4006 N 48TH AVE,85031,Closed,6352190,MARYVALE TERRACE 10D,1956,4,2,1706,2.4
2124,405000,1538 W WOOD DR,85029,Closed,6363822,MOON VALLEY GARDENS 5,1971,4,2,1280,3.3
2125,850000,8114 E MITCHELL DR,85251,Closed,6383656,SCOTTSDALE ESTATES 6 LOTS 598-759 TRACT A,1958,4,3,1926,0.0
2126,655000,8119 E INDIAN SCHOOL RD,85251,Closed,6362132,SCOTTSDALE ESTATES 5 LOTS 464-597,1957,4,2,1909,0.0
2127,625000,14441 N 36TH ST,85032,Closed,6360076,PARADISE VALLEY OASIS NO. 7,1974,3,2,1685,3.2
2128,655000,2034 N 8TH ST,85006,Closed,6372980,LOS OLIVOS HEIGHTS,1925,3,2,1325,1.9
2129,600000,3836 N 12TH AVE,85013,Closed,6366518,WOODLAWN PARK,1947,3,2,1455,2.0
2130,369200,5231 S MONTEZUMA ST,85041,Closed,6369966,TOWNSEND PARK ANNEX,1951,4,2,1472,4.5
2131,585000,601 E Boca Raton RD,85022,Closed,6367534,Hillcrest 5,1973,3,2,1962,2.6
2132,360000,3149 W Juniper AVE,85053,Closed,6359143,Rancho Encanto,1979,2,2,1233,1.5
2133,364990,5823 S 13th AVE,85041,Closed,6360524,SUNLAND RANCH,2022,3,2,1100,4.5
2134,1000000,1102 W ASTER DR,85029,Closed,6365464,TAIT NORTH,1997,5,3,3949,3.3
2135,240000,1708 W Corona AVE,85041,Closed,6370609,"HOME OWNER'S ESTATES 50-63, 78-84",1952,3,2,1046,4.5
2136,385000,808 W PICCADILLY RD,85013,Closed,6376677,NORTH PARK CENTRAL UNIT 3,1952,3,2.5,1276,2.0
2137,510000,6225 W CORRINE DR,85304,Closed,6365092,WESTERRA,1982,4,2,2028,0.2
2138,640000,1908 E GLENROSA AVE,85016,Closed,6367503,PETERS VIEW TRACT 2,1948,4,3,1769,3.2
2139,595111,1816 E ALICIA DR,85042,Closed,6352061,HIGHLINE RANCH,2002,4,3,2685,2.9
2140,517500,15002 N 38TH AVE,85053,Closed,6360976,DEERVIEW UNIT 6,1970,5,2,2400,1.5
2141,590000,537 E BOCA RATON RD,85022,Closed,6365655,HILLCREST 5,1973,2,2,1979,2.6
2142,564000,13828 N Medinan DR,85022,Closed,6369578,HILLCREST 2,1973,2,2,1867,2.6
2143,367000,14049 N 48TH AVE,85306,Closed,6374535,PATIO HOMES NORTH 4,1971,4,3,2039,0.3
2144,795000,11433 N 24TH ST,85028,Closed,6351118,"CLOUSE ACRES AMD LOT 3-8, 13-15",1975,3,2,1874,0.6
2145,650000,1809 N 74TH PL,85257,Closed,6365059,SCOTTSDALE ESTATES 2 LOTS 87-221,1957,3,2,1506,#N/A
2146,720000,1043 E OREGON AVE,85014,Closed,6365511,TOWN HOUSE MANOR,1951,3,2.75,1835,1.9
2147,329000,1837 W SONORA ST,85007,Closed,6370778,WEONA HOMES,1955,4,1,1269,1.6
2148,402000,2344 E MARMORA ST,85022,Closed,6368674,CACTUS GARDENS 2,1968,3,2,1224,2.6
2149,930000,3722 E FAIRMOUNT AVE,85018,Closed,6371235,"SUNCREST ESTATES 2 LOT 90-140, 70-77",1953,4,3,2208,2.2
2150,357000,9619 N 12TH AVE,85021,Closed,6367317,FOOTHILL ACRES LOTS 33-48 & 58-59,1949,3,1,1141,2.8
2151,535000,3245 E PALM LN,85008,Closed,6366236,GIOIA HOMES,1970,3,2,2572,4.5
2152,402000,6529 W MONROE ST,85043,Closed,6362206,SOUTHGLEN UNIT 1,2005,3,2.5,2150,3.2
2153,340000,3202 N 52ND PKWY,85031,Closed,6380821,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1956,4,2.5,1793,2.4
2154,395000,7241 W CAMELBACK RD,85033,Closed,6355828,MARYVALE TERRACE NO. 34,1969,3,2,1982,3.0
2155,405563,6304 N 67TH LN,85303,Closed,6383336,GLENDALE 10 SUBDIVISION,2021,4,3,1850,0.0
2156,386000,6325 W CARON ST,85302,Closed,6368637,BRAEMAR GLEN 6,1980,2,2,1107,0.0
2157,600000,1819 E FAWN DR,85042,Closed,6363565,LAS COLINAS,2003,3,2,2219,2.9
2158,405000,3925 W SAN JUAN AVE,85019,Closed,6364610,WEST PLAZA 20,1967,5,2,1790,2.5
2159,478000,2009 E WINSTON DR,85042,Closed,6366837,MOUNTAIN COVE AT SOUTH MOUNTAIN,2001,3,2,1522,2.9
2160,335000,302 E DESERT DR,85042,Closed,6355633,THUNDERBIRD COUNTRY CLUB EST 6,1966,4,2,1629,2.9
2161,385000,15039 N 30TH DR,85053,Closed,6370814,"COUNTRY GABLES 2 LOT 256-281, 294-325, & TR D",1970,4,2,2160,1.5
2162,850000,4234 E REDFIELD RD,85032,Closed,6353747,SHADOWRIDGE 3,1980,4,2.75,1989,3.2
2163,430000,7723 N 46TH DR,85301,Closed,6368957,GOLDEN PALMS ESTATES 2,1970,4,2.5,2016,0.0
2164,515000,7935 W ORANGE DR,85303,Closed,6365459,EL PRADO,2021,3,2,1788,0.0
2165,374900,3015 W GREENWAY RD,85053,Closed,6371435,"COUNTRY GABLES 2 LOT 256-281, 294-325, & TR D",1970,5,3,1296,1.5
2166,327500,4228 W Vista AVE,85051,Closed,6368630,LORI HEIGHTS,1962,3,1.75,1047,4.3
2167,420000,6821 W MARIPOSA ST,85033,Closed,6364668,MARYVALE TERRACE 26 AMD LOTS 10369-10434 & TR A,1960,5,2,1674,3.0
2168,460000,7520 N 46TH DR,85301,Closed,6366654,GOLDEN PALMS ESTATES UNIT 4,1971,4,2,2289,0.0
2169,476000,2211 W Beck LN,85023,Closed,6360444,SIERRA PRIETA,2017,3,2,1507,3.4
2170,695000,224 E EUGIE AVE,85022,Closed,6370174,CRESTA DEL ORO,1972,3,2,1924,2.6
2171,1050000,13832 N 52ND ST,85254,Closed,6364922,PARADISE VILLAGE NORTH UNIT 2,1988,4,2,2572,1.1
2172,590000,1529 E Brill ST,85006,Closed,6365904,KENWOOD TRACTS A & B,1926,3,2,1401,1.9
2173,850000,532 W VIRGINIA AVE,85003,Closed,6367066,LOMA VISTA,1941,4,3,2215,1.1
2174,725000,1458 N LA ROSA DR,85281,Closed,6359277,MARLBOROUGH PARK ESTATES,1980,3,2.5,2467,0.0
2175,449000,1324 E MORELAND ST,85006,Closed,6367756,ROSEMONT,1916,3,2,1410,1.9
2176,505000,341 E CAROL AVE,85020,Closed,6361647,Tengen Place Addition,1936,3,2,2054,2.1
2177,735000,14425 N 5TH ST,85022,Closed,6372879,MOON VALLEY COUNTRY ESTATES,1971,3,2,2082,2.6
2178,371000,8517 W MARIPOSA DR,85037,Closed,6373914,HORIZONS ON CAMELBACK UNIT 2,1996,3,2,1098,1.9
2179,779000,6515 E 5TH ST,85251,Closed,6372759,Southwest Village,1955,3,2,1529,0.0
2180,372500,7714 W OSBORN RD,85033,Closed,6361088,MARYVALE TERRACE 28A LOTS 11601-11616,1961,3,2,1620,3.0
2181,420000,14605 N 40th PL,85032,Closed,6373608,Foxchase,1986,3,1.75,1230,3.2
2182,465000,2437 W SPENCER Run,85041,Closed,6369204,WESTON PARK UNIT 2,2005,4,2.5,2334,4.5
2183,370000,6001 W CATALINA DR,85033,Closed,6361242,"MARYVALE TERRACE 24 9306-9390, TR A",1960,4,2,1585,3.0
2184,385000,4910 W Corrine DR,85304,Closed,6365194,PARKWOOD SUBDIVISION UNIT NO 8 LOT 1 THROUGH 62,1977,3,2,1341,0.2
2185,597000,4102 E GRANADA RD,85008,Closed,6337140,TOWN & COUNTRY MANOR 2,1958,3,2,2076,4.5
2186,270000,12807 N 30TH DR,85029,Closed,6373741,WESTOWN 3,1960,3,2,1484,3.3
2187,325000,304 W BUIST AVE,85041,Closed,6338510,"SOUTH MOUNTAIN HEIGHTS ANNEX 18-43, 78-103",1956,3,2,1184,4.5
2188,516000,2315 E La Salle ST,85040,Closed,6364223,Copper Leaf,2006,4,2.5,3073,2.8
2189,462000,201 E MILADA DR,85042,Closed,6366994,SUMMIT AT SOUTH MOUNTAIN,2003,3,2.5,2346,2.9
2190,605000,8218 E ROMA AVE,85251,Closed,6364706,SCOTTSDALE ESTATES 9 LOTS 1184-1350,1959,3,2,1416,0.0
2191,710000,611 E LE MARCHE AVE,85022,Closed,6367928,Moon Valley,1980,4,2.5,2223,2.6
2192,450000,8721 N 58TH LN,85302,Closed,6351428,RANDOLPH RANCH,1998,4,3,1892,0.0
2193,490000,3313 W St. Catherine AVE,85041,Closed,6373933,LAVEEN VILLEGE,2005,5,3,3213,4.5
2194,440000,9248 N 36TH DR,85051,Closed,6351909,PARKWOOD SUB UNIT NO 3,1969,4,2,1772,4.3
2195,600000,901 W OREGON AVE,85013,Closed,6372512,CHRIS GILGIANS COX VILLA 2,1957,3,2,1304,2.0
2196,533300,2617 E HILLERY DR,85032,Closed,6363477,PAPAGO 77,1981,4,2,1428,3.2
2197,340000,2222 W CHAMBERS ST,85041,Closed,6365728,PARK PHOENIX 3,1982,3,1.75,936,4.5
2198,408000,2032 E HARVARD ST,85006,Closed,6353445,AVALON BLOCKS 1-4,1940,2,1,936,1.9
2199,522000,2939 W PORT AU PRINCE LN,85053,Closed,6365026,COUNTRY GABLES,1961,3,2,2065,1.5
2200,415000,2808 W MORTEN AVE,85051,Closed,6333216,ORANGEWOOD ADDITION,1979,3,3,2210,4.3
